LAT,LON,DELTA_PCO2,PCO2_SW,AREA_MKM2,FLUXM2SW06,FLUXGMSW06,TFLUXSW06
-44,177.5,-28.561,332.93,0.177856,-1.751187,-21.031756,-3.7409
-44,182.5,-29.745,331.54,0.177856,-2.025988,-24.332116,-4.328
-44,187.5,-24.767,336.37,0.177856,-1.82969,-21.974577,-3.9087
-44,192.5,-21.907,339.33,0.177856,-1.626368,-19.53268,-3.4742
-44,197.5,-17.533,343.79,0.177856,-1.322953,-15.888666,-2.8261
-44,202.5,-15.408,345.96,0.177856,-1.180525,-14.178105,-2.5218
-44,207.5,-13.208,348.18,0.177856,-1.014393,-12.18286,-2.167
-44,212.5,-13.89,347.54,0.177856,-1.066804,-12.812316,-2.279
-44,217.5,-12.749,348.74,0.177856,-1.007503,-12.100111,-2.1523
-44,222.5,-11.447,350.08,0.177856,-0.901776,-10.83033,-1.9263
-44,227.5,-10.328,351.25,0.177856,-0.822802,-9.881852,-1.7576
-44,232.5,-9.463,352.21,0.177856,-0.748135,-8.985101,-1.5982
-44,237.5,-8.908,352.84,0.177856,-0.705487,-8.472899,-1.5071
-44,242.5,-9.282,352.55,0.177856,-0.72018,-8.649362,-1.5384
-44,247.5,-8.005,353.88,0.177856,-0.64138,-7.702974,-1.3702
-44,252.5,-4.767,357.18,0.177856,-0.385215,-4.626432,-0.8228
-44,257.5,-1.923,360.16,0.177856,-0.155737,-1.870401,-0.3329
-44,262.5,-0.759,361.44,0.177856,-0.060334,-0.724611,-0.129
-44,267.5,1.793,364.09,0.177856,0.11776,1.414298,0.2516
-44,272.5,-1.233,361.09,0.177856,-0.121603,-1.460452,-0.2598
-44,277.5,-11.18,351.07,0.177856,-0.812265,-9.755303,-1.735
-44,282.5,-24.986,337.04,0.177856,-1.52342,-18.296274,-3.2544
-44,297.5,-39.075,321.9,0.177856,-1.97574,-23.728637,-4.2205
-44,302.5,-34.298,327.36,0.177856,-2.0483,-24.600083,-4.3756
-44,307.5,-32.193,328.58,0.177856,-2.370993,-28.475626,-5.065
-44,312.5,-35.968,325.08,0.177856,-2.609887,-31.344743,-5.5753
-44,317.5,-31.318,330.05,0.177856,-2.367174,-28.42976,-5.0569
-44,322.5,-23.873,337.58,0.177856,-1.936371,-23.255816,-4.1365
-44,327.5,-22.178,339.31,0.177856,-1.909665,-22.935077,-4.0796
-44,332.5,-22.093,339.41,0.177856,-1.956819,-23.501396,-4.18
-44,337.5,-17.081,344.33,0.177856,-1.563531,-18.778007,-3.3402
-44,342.5,-14.105,347.57,0.177856,-1.310067,-15.733905,-2.7986
-44,347.5,-14.533,347.35,0.177856,-1.437359,-17.262682,-3.0707
-44,352.5,-14.468,347.58,0.177856,-1.386061,-16.646593,-2.9608
-44,357.5,-16.127,346.06,0.177856,-1.594233,-19.146738,-3.4057
-48,2.5,-6.775,354.2,0.165438,-0.801361,-9.624346,-1.5924
-48,7.5,-11.713,349.32,0.165438,-1.407958,-16.909576,-2.7977
-48,12.5,-12.233,348.87,0.165438,-1.478794,-17.760316,-2.9386
-48,17.5,-5.956,355.24,0.165438,-0.747905,-8.982339,-1.4862
-48,22.5,-6.78,354.6,0.165438,-0.81517,-9.790192,-1.6196
-48,27.5,-13.52,347.82,0.165438,-1.55939,-18.728274,-3.0987
-48,32.5,-12.378,348.88,0.165438,-1.427467,-17.143879,-2.8365
-48,37.5,-8.874,352.64,0.165438,-1.018692,-12.234491,-2.0242
-48,42.5,-6.294,355.31,0.165438,-0.770276,-9.251015,-1.5305
-48,47.5,-5.287,356.48,0.165438,-0.583602,-7.00906,-1.1594
-48,52.5,-8.606,353.21,0.165438,-1.058128,-12.708117,-2.1026
-48,57.5,-5.792,355.77,0.165438,-0.762163,-9.153578,-1.5146
-48,62.5,-6.671,354.76,0.165438,-0.761401,-9.144426,-1.5131
-48,67.5,-1.725,359.62,0.165438,-0.054312,-0.652287,-0.1081
-48,72.5,-2.537,358.54,0.165438,-0.19229,-2.309403,-0.382
-48,77.5,-16.208,344.44,0.165438,-2.018231,-24.238954,-4.0105
-48,82.5,-12.957,347.32,0.165438,-1.718004,-20.633228,-3.4138
-48,87.5,-15.487,344.29,0.165438,-2.089106,-25.090163,-4.1512
-48,92.5,-15.58,344.02,0.165438,-2.029375,-24.372794,-4.0324
-48,97.5,-14.29,345.36,0.165438,-1.769706,-21.254169,-3.5165
-48,102.5,-12.853,346.77,0.165438,-1.567853,-18.829915,-3.1156
-48,107.5,-12.814,346.79,0.165438,-1.51745,-18.224575,-3.0153
-48,112.5,-11.735,347.8,0.165438,-1.378219,-16.55241,-2.7386
-48,117.5,-11.721,347.84,0.165438,-1.35893,-16.320749,-2.7002
-48,122.5,-11.458,348.21,0.165438,-1.329434,-15.966502,-2.6416
-48,127.5,-11.779,348.04,0.165438,-1.343663,-16.137393,-2.67
-48,132.5,-14.478,345.68,0.165438,-1.605049,-19.276638,-3.1892
-48,137.5,-14.772,345.7,0.165438,-1.510881,-18.145681,-3.0022
-48,142.5,-16.939,343.75,0.165438,-1.6393,-19.687993,-3.2574
-48,147.5,-17.727,343.18,0.165438,-1.643325,-19.736333,-3.2653
-48,152.5,-18.298,342.71,0.165438,-1.68702,-20.26111,-3.3523
-48,157.5,-12.873,348.24,0.165438,-1.181378,-14.18835,-2.3475
-48,162.5,-11.729,349.36,0.165438,-1.062139,-12.756289,-2.1105
-48,167.5,-12.438,348.72,0.165438,-1.009116,-12.119483,-2.0053
-48,172.5,-22.158,339.39,0.165438,-1.667451,-20.026087,-3.3135
-48,177.5,-18.968,342.62,0.165438,-1.4654,-17.599454,-2.9119
-48,182.5,-19.188,342.07,0.165438,-1.655706,-19.885029,-3.29
-48,187.5,-19.583,341.28,0.165438,-1.756793,-21.099084,-3.4909
-48,192.5,-19.798,341,0.165438,-1.746741,-20.978359,-3.471
-48,197.5,-17.267,343.51,0.165438,-1.481978,-17.798556,-2.9448
-48,202.5,-11.593,349.15,0.165438,-1.005722,-12.078721,-1.9984
-48,207.5,-8.323,352.47,0.165438,-0.731733,-8.788113,-1.454
-48,212.5,-7.21,353.62,0.165438,-0.628818,-7.552104,-1.2495
-48,217.5,-9.339,351.54,0.165438,-0.845291,-10.151945,-1.6795
-48,222.5,-9,351.91,0.165438,-0.810776,-9.73742,-1.611
-48,227.5,-6.715,354.26,0.165438,-0.611084,-7.339119,-1.2142
-48,232.5,-7.838,353.2,0.165438,-0.702556,-8.437698,-1.3961
-48,237.5,-8.076,353.02,0.165438,-0.721213,-8.661768,-1.433
-48,242.5,-7.619,353.55,0.165438,-0.686007,-8.238944,-1.3632
-48,247.5,-5.759,355.38,0.165438,-0.534027,-6.413664,-1.0612
-48,252.5,-2.498,358.63,0.165438,-0.239541,-2.876887,-0.476
-48,257.5,-1.524,359.64,0.165438,-0.146945,-1.764809,-0.2918
-48,262.5,-0.937,360.33,0.165438,-0.090625,-1.088406,-0.1802
-48,267.5,1.155,362.48,0.165438,0.109802,1.318722,0.2182
-48,272.5,-1.607,359.76,0.165438,-0.151306,-1.817185,-0.3006
-48,277.5,-6.068,355.27,0.165438,-0.534577,-6.42027,-1.0623
-48,282.5,-17.014,344.19,0.165438,-1.461505,-17.552675,-2.904
-48,297.5,-27.663,333.08,0.165438,-1.627045,-19.54081,-3.2332
-48,302.5,-28.621,332.48,0.165438,-1.957042,-23.504074,-3.8888
-48,307.5,-26.963,333.76,0.165438,-2.203927,-26.469163,-4.3794
-48,312.5,-27.458,333.09,0.165438,-2.301531,-27.641387,-4.5732
-48,317.5,-27.318,333.32,0.165438,-2.379445,-28.577134,-4.7283
-48,322.5,-21.881,338.84,0.165438,-2.02634,-24.336343,-4.0266
-48,327.5,-20.781,340.08,0.165438,-1.988384,-23.880492,-3.9509
-48,332.5,-20.279,340.66,0.165438,-2.016615,-24.219546,-4.0072
-48,337.5,-17.433,343.46,0.165438,-1.817386,-21.826806,-3.6112
-48,342.5,-13.118,347.73,0.165438,-1.408407,-16.914968,-2.7986
-48,347.5,-11.12,349.95,0.165438,-1.212056,-14.556793,-2.4085
-48,352.5,-11.093,350.17,0.165438,-1.240952,-14.903834,-2.4658
-48,357.5,-5.595,355.47,0.165438,-0.649544,-7.801023,-1.2908
-52,2.5,-0.553,358.55,0.152215,-0.031589,-0.379384,-0.0577
-52,7.5,-5.27,353.78,0.152215,-0.638957,-7.673874,-1.1682
-52,12.5,-2.015,357.17,0.152215,-0.202363,-2.43038,-0.3699
-52,17.5,2.15,361.44,0.152215,0.297636,3.574608,0.5442
-52,22.5,2.438,361.89,0.152215,0.328733,3.948083,0.601
-52,27.5,-1.396,358.09,0.152215,-0.186525,-2.240165,-0.3411
-52,32.5,-1.093,358.36,0.152215,-0.150285,-1.804923,-0.2749
-52,37.5,-0.917,358.59,0.152215,-0.124668,-1.497263,-0.2277
-52,42.5,-1.575,358.07,0.152215,-0.198288,-2.381439,-0.3626
-52,47.5,-3.182,356.42,0.152215,-0.381128,-4.577347,-0.6967
-52,52.5,-2.43,357.03,0.152215,-0.281667,-3.382821,-0.5149
-52,57.5,1.178,360.51,0.152215,0.197938,2.377235,0.3619
-52,62.5,2.463,361.62,0.152215,0.387586,4.654908,0.7086
-52,67.5,-0.12,358.85,0.152215,0.113734,1.365945,0.2079
-52,72.5,1.368,360.18,0.152215,0.322662,3.875171,0.59
-52,77.5,-3.358,355.31,0.152215,-0.403472,-4.845699,-0.7376
-52,82.5,-4.399,353.97,0.152215,-0.549535,-6.599915,-1.0048
-52,87.5,-6.432,351.48,0.152215,-0.821913,-9.871175,-1.5026
-52,92.5,-10.753,346.89,0.152215,-1.35706,-16.298291,-2.481
-52,97.5,-10.966,346.67,0.152215,-1.305036,-15.673482,-2.3859
-52,102.5,-9.791,347.88,0.152215,-1.147102,-13.776695,-2.0971
-52,107.5,-9.097,348.7,0.152215,-1.046895,-12.573209,-1.9138
-52,112.5,-7.408,350.57,0.152215,-0.846695,-10.168807,-1.548
-52,117.5,-7.688,350.34,0.152215,-0.899665,-10.804977,-1.6448
-52,122.5,-11.239,346.85,0.152215,-1.356646,-16.293318,-2.4804
-52,127.5,-10.845,347.4,0.152215,-1.297683,-15.585173,-2.3723
-52,132.5,-10.042,348.53,0.152215,-1.179112,-14.161135,-2.1557
-52,137.5,-6.518,352.53,0.152215,-0.779761,-9.36493,-1.4257
-52,142.5,-9.468,350.03,0.152215,-1.089169,-13.08092,-1.9911
-52,147.5,-5.824,353.76,0.152215,-0.683934,-8.214047,-1.2504
-52,152.5,-7.143,352.61,0.152215,-0.85284,-10.242608,-1.5592
-52,157.5,-5.812,354.05,0.152215,-0.680153,-8.168638,-1.2434
-52,162.5,-5.223,354.71,0.152215,-0.61055,-7.332706,-1.1163
-52,167.5,-11.923,348.14,0.152215,-1.20451,-14.466165,-2.2023
-52,172.5,-8.767,351.52,0.152215,-0.839462,-10.081939,-1.5348
-52,177.5,-8.79,351.67,0.152215,-0.85888,-10.315149,-1.5703
-52,182.5,-11.819,348.37,0.152215,-1.223058,-14.688927,-2.2359
-52,187.5,-11.632,348.35,0.152215,-1.177863,-14.146135,-2.1534
-52,192.5,-6.782,353.19,0.152215,-0.661874,-7.949107,-1.21
-52,197.5,-9.07,350.84,0.152215,-0.875471,-10.514407,-1.6007
-52,202.5,-7.264,352.57,0.152215,-0.704048,-8.455616,-1.2872
-52,207.5,-6.573,353.24,0.152215,-0.63843,-7.667544,-1.1671
-52,212.5,-5.702,354.08,0.152215,-0.553294,-6.645061,-1.0114
-52,217.5,-6.507,353.26,0.152215,-0.639094,-7.675519,-1.1683
-52,222.5,-9.243,350.54,0.152215,-0.902405,-10.837884,-1.6498
-52,227.5,-8.383,351.36,0.152215,-0.834113,-10.017697,-1.5251
-52,232.5,-6.321,353.4,0.152215,-0.6337,-7.610737,-1.1587
-52,237.5,-7.419,352.36,0.152215,-0.74053,-8.893765,-1.3538
-52,242.5,-5.424,354.43,0.152215,-0.540456,-6.490877,-0.9882
-52,247.5,-3.733,356.01,0.152215,-0.376188,-4.518018,-0.6877
-52,252.5,-2.788,356.91,0.152215,-0.277929,-3.337927,-0.5081
-52,257.5,-2.319,357.38,0.152215,-0.229017,-2.750494,-0.4187
-52,262.5,-2.582,357.15,0.152215,-0.26015,-3.124402,-0.4756
-52,267.5,-3.096,356.7,0.152215,-0.315901,-3.793971,-0.5777
-52,272.5,-2.848,357,0.152215,-0.284435,-3.416064,-0.52
-52,277.5,-2.469,357.45,0.152215,-0.242044,-2.906948,-0.4425
-52,282.5,-19.664,340.19,0.152215,-2.223961,-26.709772,-4.0659
-52,292.5,-11.504,348.24,0.152215,-0.90195,-10.83242,-1.649
-52,297.5,-14.933,344.73,0.152215,-1.198858,-14.398285,-2.1917
-52,302.5,-12.24,347.62,0.152215,-0.967024,-11.613958,-1.768
-52,307.5,-12.993,347.1,0.152215,-1.052202,-12.636946,-1.9237
-52,312.5,-13.547,346.63,0.152215,-1.169933,-14.050895,-2.139
-52,317.5,-19.364,340.83,0.152215,-1.653171,-19.854584,-3.0225
-52,322.5,-16.409,343.62,0.152215,-1.480641,-17.782498,-2.7071
-52,327.5,-14.31,345.58,0.152215,-1.308185,-15.711302,-2.3917
-52,332.5,-15.28,344.42,0.152215,-1.537937,-18.470623,-2.8117
-52,337.5,-13.467,346.03,0.152215,-1.430023,-17.174576,-2.6144
-52,342.5,-9.364,350.05,0.152215,-1.001723,-12.030693,-1.8313
-52,347.5,-9.757,349.63,0.152215,-1.080871,-12.981261,-1.976
-52,352.5,-6.705,352.71,0.152215,-0.726077,-8.720185,-1.3274
-52,357.5,-1.99,357.29,0.152215,-0.212916,-2.557121,-0.3892
-56,2.5,7.863,364.24,0.138251,0.803731,9.652809,1.3346
-56,7.5,8.778,364.99,0.138251,0.882937,10.604073,1.4662
-56,12.5,10.821,367.04,0.138251,1.060711,12.739139,1.7614
-56,17.5,14.008,370.21,0.138251,1.436724,17.255055,2.3858
-56,22.5,15.816,372.07,0.138251,1.79121,21.512432,2.9743
-56,27.5,8.349,364.54,0.138251,1.099418,13.20401,1.8256
-56,32.5,5.883,362.07,0.138251,0.742796,8.92098,1.2337
-56,37.5,6.782,363,0.138251,0.821593,9.867332,1.3642
-56,42.5,5.545,361.85,0.138251,0.684253,8.217879,1.1361
-56,47.5,3.718,360.03,0.138251,0.528553,6.347922,0.8776
-56,52.5,3.576,359.78,0.138251,0.510935,6.136329,0.8484
-56,57.5,3.275,359.35,0.138251,0.489366,5.877286,0.8124
-56,62.5,5.004,360.88,0.138251,0.712357,8.555408,1.1829
-56,67.5,3.449,359.14,0.138251,0.497393,5.97369,0.8259
-56,72.5,6.523,362.07,0.138251,0.997708,11.982473,1.6569
-56,77.5,9.524,364.99,0.138251,1.356028,16.285896,2.2515
-56,82.5,14.309,369.59,0.138251,1.959337,23.531637,3.2537
-56,87.5,1.534,356.49,0.138251,0.317464,3.812743,0.5272
-56,92.5,-8.34,346.51,0.138251,-0.908414,-10.910052,-1.5082
-56,97.5,-9.85,344.98,0.138251,-1.037332,-12.458357,-1.7227
-56,102.5,-8.784,346.11,0.138251,-0.912644,-10.960854,-1.5155
-56,107.5,-7.942,346.96,0.138251,-0.840516,-10.094597,-1.3957
-56,112.5,-6.544,348.42,0.138251,-0.694584,-8.341954,-1.1533
-56,117.5,-5.533,349.54,0.138251,-0.599528,-7.200331,-0.9955
-56,122.5,-7.483,347.81,0.138251,-0.794506,-9.542017,-1.3194
-56,127.5,-6.309,349.26,0.138251,-0.696783,-8.368364,-1.1571
-56,132.5,-5.421,350.48,0.138251,-0.613577,-7.36906,-1.0189
-56,137.5,-2.843,353.48,0.138251,-0.316105,-3.796421,-0.5248
-56,142.5,-0.814,356.07,0.138251,-0.086088,-1.033917,-0.143
-56,147.5,-0.151,357.17,0.138251,-0.032032,-0.384704,-0.0532
-56,152.5,0.639,358.07,0.138251,0.049922,0.599563,0.0828
-56,157.5,0.825,358.46,0.138251,0.105723,1.269733,0.1755
-56,162.5,-0.663,357.07,0.138251,-0.117268,-1.408389,-0.1948
-56,167.5,0.239,357.74,0.138251,0.048201,0.578894,0.08
-56,172.5,2.953,360.61,0.138251,0.45248,5.434285,0.7513
-56,177.5,-5.936,351.88,0.138251,-0.631123,-7.579787,-1.048
-56,182.5,-8.796,349.01,0.138251,-0.994206,-11.940414,-1.6508
-56,187.5,-6.668,351.28,0.138251,-0.69559,-8.354036,-1.155
-56,192.5,-3.555,354.52,0.138251,-0.338532,-4.065769,-0.5619
-56,197.5,-4.905,353.28,0.138251,-0.492076,-5.909833,-0.8173
-56,202.5,-3.598,354.66,0.138251,-0.357512,-4.293719,-0.5937
-56,207.5,-2.148,356.29,0.138251,-0.202853,-2.436265,-0.3368
-56,212.5,-2.759,355.81,0.138251,-0.260482,-3.128389,-0.4326
-56,217.5,-4.311,354.09,0.138251,-0.432345,-5.192463,-0.7179
-56,222.5,-8.412,349.8,0.138251,-0.813899,-9.774927,-1.3513
-56,227.5,-7.958,350.14,0.138251,-0.785248,-9.430828,-1.3039
-56,232.5,-5.681,352.1,0.138251,-0.568947,-6.833053,-0.9448
-56,237.5,-6.086,351.56,0.138251,-0.606525,-7.284365,-1.0072
-56,242.5,-4.484,353.12,0.138251,-0.437395,-5.253114,-0.7264
-56,247.5,-3.308,354.17,0.138251,-0.321859,-3.865527,-0.5345
-56,252.5,-2.444,354.93,0.138251,-0.224978,-2.701986,-0.3734
-56,257.5,0.553,357.89,0.138251,0.093138,1.118587,0.1547
-56,262.5,0.209,357.53,0.138251,0.054101,0.649753,0.0898
-56,267.5,-0.478,356.86,0.138251,-0.018735,-0.225007,-0.0313
-56,272.5,-0.743,356.62,0.138251,-0.048051,-0.577093,-0.0797
-56,277.5,0.123,357.56,0.138251,0.03452,0.414585,0.0574
-56,282.5,-12.575,344.9,0.138251,-1.327985,-15.9491,-2.205
-56,287.5,5.846,363.29,0.138251,0.521842,6.267322,0.8666
-56,292.5,-5.643,351.79,0.138251,-0.429478,-5.158031,-0.7131
-56,297.5,-4.909,352.84,0.138251,-0.396782,-4.765352,-0.6589
-56,302.5,-0.638,357.44,0.138251,-0.045565,-0.547236,-0.0757
-56,307.5,5.142,363.44,0.138251,0.514262,6.176287,0.854
-56,312.5,1.8,360.18,0.138251,0.26876,3.227808,0.4463
-56,317.5,-12.022,346.3,0.138251,-0.901914,-10.831987,-1.4977
-56,322.5,-9.29,348.81,0.138251,-0.632762,-7.599472,-1.0508
-56,327.5,-4.779,353.18,0.138251,-0.19745,-2.371375,-0.3279
-56,332.5,-4.564,353.23,0.138251,-0.302194,-3.62935,-0.5018
-56,337.5,-13.627,343.87,0.138251,-1.296046,-15.565512,-2.1521
-56,342.5,-9.827,347.4,0.138251,-0.904931,-10.868221,-1.5026
-56,347.5,-8.255,348.78,0.138251,-0.791204,-9.50236,-1.3136
-56,352.5,3.097,359.95,0.138251,0.389227,4.674616,0.6465
-56,357.5,8.459,365.09,0.138251,0.894615,10.744326,1.4855
-60,2.5,8.906,363.83,0.123614,0.251109,3.015819,0.3727
-60,7.5,10.633,365.31,0.123614,0.413572,4.967,0.614
-60,12.5,15.839,370.36,0.123614,0.571551,6.864328,0.8486
-60,17.5,18.574,373.02,0.123614,0.513367,6.165538,0.7623
-60,22.5,18.14,372.5,0.123614,0.614855,7.384409,0.913
-60,27.5,18.137,372.43,0.123614,0.937204,11.25582,1.3915
-60,32.5,19.274,373.57,0.123614,1.004816,12.06784,1.4918
-60,37.5,21.659,376.02,0.123614,1.405973,16.885736,2.0877
-60,42.5,22.057,376.49,0.123614,1.507983,18.110876,2.2391
-60,47.5,18.019,372.45,0.123614,1.258383,15.11318,1.8683
-60,52.5,14.298,368.66,0.123614,0.913894,10.975867,1.3571
-60,57.5,13.217,367.53,0.123614,0.848948,10.195865,1.2604
-60,62.5,6.083,360.29,0.123614,0.394629,4.739494,0.586
-60,67.5,5.885,359.97,0.123614,0.341943,4.106735,0.5078
-60,72.5,8.184,362.2,0.123614,0.375748,4.512733,0.5576
-60,77.5,9.879,363.81,0.123614,0.327569,3.934104,0.4864
-60,82.5,13.078,366.83,0.123614,0.612861,7.360461,0.9098
-60,87.5,6.037,359.53,0.123614,0.453842,5.450642,0.6738
-60,92.5,-5.01,348.36,0.123614,-0.456994,-5.488498,-0.6783
-60,97.5,-5.439,347.9,0.123614,-0.532251,-6.392335,-0.7902
-60,102.5,-1.527,351.82,0.123614,-0.210312,-2.525847,-0.3122
-60,107.5,1.598,354.97,0.123614,0.136856,1.643641,0.2034
-60,112.5,5.027,358.47,0.123614,0.41989,5.042879,0.6234
-60,117.5,4.302,357.86,0.123614,0.463163,5.562588,0.6878
-60,122.5,3.784,357.52,0.123614,0.435217,5.226956,0.6462
-60,127.5,0.846,354.76,0.123614,0.268759,3.227796,0.399
-60,132.5,7.49,361.62,0.123614,0.812803,9.761764,1.2068
-60,137.5,2.712,357.14,0.123614,0.454175,5.454642,0.6741
-60,142.5,6.867,361.58,0.123614,0.865603,10.395892,1.2852
-60,147.5,13.546,368.68,0.123614,1.554622,18.67101,2.3082
-60,152.5,15.993,371.49,0.123614,1.83768,22.070537,2.7284
-60,157.5,13.324,369.02,0.123614,1.633563,19.619092,2.4254
-60,162.5,10.693,366.5,0.123614,1.4114,16.950914,2.0956
-60,167.5,12.648,368.4,0.123614,1.7064,20.493864,2.5333
-60,172.5,13.141,368.86,0.123614,1.852601,22.249738,2.7506
-60,177.5,-2.094,353.82,0.123614,-0.055139,-0.662219,-0.0819
-60,182.5,-2.714,353.4,0.123614,-0.200942,-2.413313,-0.2984
-60,187.5,-5.18,351.09,0.123614,-0.360598,-4.330782,-0.5354
-60,192.5,-5.446,351,0.123614,-0.38196,-4.58734,-0.567
-60,197.5,7.112,363.71,0.123614,0.977206,11.736244,1.451
-60,202.5,8.368,365.15,0.123614,1.058721,12.715239,1.572
-60,207.5,6.556,363.54,0.123614,0.775721,9.316409,1.1517
-60,212.5,5.667,362.72,0.123614,0.550707,6.613991,0.8176
-60,217.5,1.54,358.54,0.123614,0.17768,2.133937,0.2639
-60,222.5,2.338,359.19,0.123614,0.362773,4.356904,0.5386
-60,227.5,0.039,356.73,0.123614,0.093657,1.124821,0.139
-60,232.5,-6.124,350.34,0.123614,-0.503358,-6.04533,-0.7475
-60,237.5,-5.876,350.4,0.123614,-0.477269,-5.732001,-0.7088
-60,242.5,-0.058,356.1,0.123614,-0.012059,-0.144829,-0.0179
-60,247.5,2.262,358.28,0.123614,0.187028,2.246206,0.2777
-60,252.5,2.641,358.61,0.123614,0.217299,2.609761,0.3226
-60,257.5,3.833,359.71,0.123614,0.334251,4.014355,0.4961
-60,262.5,4.711,360.54,0.123614,0.408776,4.9094,0.6068
-60,267.5,2.32,358.18,0.123614,0.224711,2.698779,0.3339
-60,272.5,2.557,358.41,0.123614,0.247062,2.967215,0.3669
-60,277.5,1.889,357.74,0.123614,0.170623,2.049182,0.2534
-60,282.5,0.026,355.92,0.123614,0.020476,0.245917,0.0304
-60,287.5,-2.327,353.78,0.123614,-0.179829,-2.159746,-0.267
-60,292.5,0.157,356.63,0.123614,0.105342,1.265157,0.1563
-60,297.5,11.41,368.35,0.123614,0.99181,11.911638,1.4727
-60,302.5,21.658,378.91,0.123614,1.886981,22.662642,2.8016
-60,307.5,22.719,380.11,0.123614,1.701793,20.438534,2.5269
-60,312.5,5.864,363.24,0.123614,0.252625,3.034026,0.375
-60,317.5,-0.813,356.44,0.123614,-0.294282,-3.534327,-0.437
-60,322.5,-3.941,353.15,0.123614,-0.729748,-8.764273,-1.0834
-60,327.5,1.379,358.3,0.123614,-0.316187,-3.797406,-0.4697
-60,332.5,-0.278,356.42,0.123614,-0.518788,-6.230644,-0.7702
-60,337.5,-17.937,338.44,0.123614,-1.478225,-17.753482,-2.1947
-60,342.5,-9.192,346.9,0.123614,-0.910321,-10.932955,-1.3516
-60,347.5,-2.801,353.06,0.123614,-0.640672,-7.694471,-0.9512
-60,352.5,9.626,365.19,0.123614,0.139973,1.681076,0.2077
-60,357.5,6.56,361.76,0.123614,0.124408,1.49414,0.1847
-64,2.5,5.417,359.37,0.108376,-0.073484,-0.882543,-0.0956
-64,7.5,21.053,374.77,0.108376,0.451635,5.424136,0.588
-64,12.5,23.318,376.88,0.108376,0.465401,5.589466,0.6058
-64,17.5,25.996,379.45,0.108376,0.496165,5.958942,0.6458
-64,22.5,24.307,377.7,0.108376,0.395348,4.748129,0.5148
-64,27.5,22.718,376.11,0.108376,0.296171,3.557014,0.3855
-64,32.5,22.409,375.9,0.108376,0.26478,3.180008,0.3449
-64,37.5,26.433,380.09,0.108376,0.620076,7.447113,0.8072
-64,42.5,23.485,377.32,0.108376,0.537554,6.456024,0.6998
-64,47.5,22.132,376.19,0.108376,0.547206,6.571944,0.7122
-64,52.5,17.016,371.27,0.108376,0.213042,2.558634,0.2774
-64,57.5,7.32,361.69,0.108376,-0.057261,-0.687705,-0.0746
-64,62.5,1.359,355.76,0.108376,-0.432959,-5.199838,-0.5637
-64,67.5,2.496,356.77,0.108376,-0.24423,-2.933202,-0.3178
-64,72.5,2.367,356.33,0.108376,-0.172863,-2.076085,-0.2251
-64,77.5,5.393,359.11,0.108376,-0.072115,-0.866101,-0.0938
-64,82.5,13.815,367.49,0.108376,0.160563,1.928362,0.209
-64,87.5,10.578,364.26,0.108376,0.043803,0.526074,0.0569
-64,92.5,-2.151,351.54,0.108376,-0.515348,-6.189329,-0.6707
-64,97.5,-3.503,350.31,0.108376,-0.397008,-4.768066,-0.5167
-64,102.5,1.458,355.29,0.108376,-0.263489,-3.164503,-0.3428
-64,107.5,3.577,357.37,0.108376,-0.227054,-2.726919,-0.2954
-64,112.5,7.778,361.6,0.108376,-0.056465,-0.678145,-0.0737
-64,117.5,6.701,360.55,0.108376,-0.043879,-0.526987,-0.0573
-64,122.5,8.98,362.84,0.108376,0.026224,0.31495,0.0341
-64,127.5,8.853,362.83,0.108376,0.144601,1.736658,0.1882
-64,132.5,10.492,364.6,0.108376,0.220045,2.64274,0.2863
-64,137.5,2.403,356.65,0.108376,0.013559,0.162844,0.0176
-64,142.5,7.018,361.35,0.108376,0.068563,0.823442,0.0893
-64,147.5,10.042,364.39,0.108376,0.051375,0.617014,0.0668
-64,152.5,10.989,365.37,0.108376,0.073538,0.883191,0.0957
-64,157.5,15.703,370.15,0.108376,0.165795,1.991198,0.216
-64,162.5,12.479,367.02,0.108376,0.029157,0.350176,0.0379
-64,167.5,15.058,369.67,0.108376,0.306268,3.678279,0.3987
-64,172.5,11.393,366.02,0.108376,0.241136,2.896043,0.3137
-64,177.5,12.196,366.81,0.108376,0.478606,5.748058,0.6231
-64,182.5,10.968,365.6,0.108376,0.500387,6.009648,0.6515
-64,187.5,0.346,355.12,0.108376,-0.090657,-1.088791,-0.118
-64,192.5,-2.545,352.42,0.108376,-0.400582,-4.81099,-0.5216
-64,197.5,9.376,364.49,0.108376,0.116092,1.394265,0.151
-64,202.5,10.96,366.18,0.108376,0.166246,1.996614,0.2163
-64,207.5,4.079,359.39,0.108376,-0.221324,-2.658101,-0.2882
-64,212.5,0.79,356.14,0.108376,-0.475889,-5.715427,-0.6195
-64,217.5,-0.533,354.79,0.108376,-0.414869,-4.982577,-0.5401
-64,222.5,-0.602,354.66,0.108376,-0.393576,-4.726848,-0.5125
-64,227.5,0.743,355.92,0.108376,-0.188909,-2.268797,-0.2458
-64,232.5,3.439,358.49,0.108376,0.195071,2.342803,0.254
-64,237.5,5.858,360.78,0.108376,0.514346,6.177295,0.6696
-64,242.5,6.363,361.21,0.108376,0.584019,7.014068,0.7601
-64,247.5,11.243,365.99,0.108376,0.958364,11.509952,1.2475
-64,252.5,11.643,366.4,0.108376,0.96642,11.606704,1.2579
-64,257.5,12.058,366.83,0.108376,1.000819,12.019836,1.3027
